date,close,symbol,name
2019-01-31,8.2,sh601398,工商银行
2019-02-01,8.19,sh601398,工商银行
2019-02-11,8.18,sh601398,工商银行
2019-02-12,8.19,sh601398,工商银行
2019-02-13,8.25,sh601398,工商银行
2019-02-14,8.19,sh601398,工商银行
2019-02-15,8.04,sh601398,工商银行
2019-02-18,8.14,sh601398,工商银行
2019-02-19,8.1,sh601398,工商银行
2019-02-20,8.1,sh601398,工商银行
2019-02-21,8.09,sh601398,工商银行
2019-02-22,8.08,sh601398,工商银行
2019-02-25,8.45,sh601398,工商银行
2019-02-26,8.31,sh601398,工商银行
2019-02-27,8.36,sh601398,工商银行
2019-02-28,8.29,sh601398,工商银行
2019-03-01,8.4,sh601398,工商银行
2019-03-04,8.41,sh601398,工商银行
2019-03-05,8.37,sh601398,工商银行
2019-03-06,8.4,sh601398,工商银行
2019-03-07,8.3,sh601398,工商银行
2019-03-08,8.13,sh601398,工商银行
2019-03-11,8.15,sh601398,工商银行
2019-03-12,8.16,sh601398,工商银行
2019-03-13,8.11,sh601398,工商银行
2019-03-14,8.1,sh601398,工商银行
2019-03-15,8.11,sh601398,工商银行
2019-03-18,8.19,sh601398,工商银行
2019-03-19,8.19,sh601398,工商银行
2019-03-20,8.15,sh601398,工商银行
2019-03-21,8.13,sh601398,工商银行
2019-03-22,8.11,sh601398,工商银行
2019-03-25,8.0,sh601398,工商银行
2019-03-26,7.98,sh601398,工商银行
2019-03-27,8.04,sh601398,工商银行
2019-03-28,7.98,sh601398,工商银行
2019-03-29,8.1,sh601398,工商银行
2019-04-01,8.18,sh601398,工商银行
2019-04-02,8.2,sh601398,工商银行
2019-04-03,8.24,sh601398,工商银行
2019-04-04,8.36,sh601398,工商银行
2019-04-08,8.37,sh601398,工商银行
2019-04-09,8.32,sh601398,工商银行
2019-04-10,8.29,sh601398,工商银行
2019-04-11,8.27,sh601398,工商银行
2019-04-12,8.27,sh601398,工商银行
2019-04-15,8.36,sh601398,工商银行
2019-04-16,8.55,sh601398,工商银行
2019-04-17,8.56,sh601398,工商银行
2019-04-18,8.49,sh601398,工商银行
2019-04-19,8.53,sh601398,工商银行
2019-04-22,8.38,sh601398,工商银行
2019-04-23,8.36,sh601398,工商银行
2019-04-24,8.36,sh601398,工商银行
2019-04-25,8.27,sh601398,工商银行
2019-04-26,8.25,sh601398,工商银行
2019-04-29,8.34,sh601398,工商银行
2019-04-30,8.36,sh601398,工商银行
2019-05-06,8.26,sh601398,工商银行
2019-05-07,8.2,sh601398,工商银行
2019-05-08,8.13,sh601398,工商银行
2019-05-09,8.05,sh601398,工商银行
2019-05-10,8.15,sh601398,工商银行
2019-05-13,8.07,sh601398,工商银行
2019-05-14,8.05,sh601398,工商银行
2019-05-15,8.1,sh601398,工商银行
2019-05-16,8.13,sh601398,工商银行
2019-05-17,8.1,sh601398,工商银行
2019-05-20,8.15,sh601398,工商银行
2019-05-21,8.18,sh601398,工商银行
2019-05-22,8.19,sh601398,工商银行
2019-05-23,8.19,sh601398,工商银行
2019-05-24,8.24,sh601398,工商银行
2019-05-27,8.19,sh601398,工商银行
2019-05-28,8.21,sh601398,工商银行
2019-05-29,8.19,sh601398,工商银行
2019-05-30,8.21,sh601398,工商银行
2019-05-31,8.15,sh601398,工商银行
2019-06-03,8.24,sh601398,工商银行
2019-06-04,8.27,sh601398,工商银行
2019-06-05,8.3,sh601398,工商银行
2019-06-06,8.27,sh601398,工商银行
2019-06-10,8.32,sh601398,工商银行
2019-06-11,8.33,sh601398,工商银行
2019-06-12,8.3,sh601398,工商银行
2019-06-13,8.27,sh601398,工商银行
2019-06-14,8.28,sh601398,工商银行
2019-06-17,8.28,sh601398,工商银行
2019-06-18,8.28,sh601398,工商银行
2019-06-19,8.32,sh601398,工商银行
2019-06-20,8.39,sh601398,工商银行
2019-06-21,8.4,sh601398,工商银行
2019-06-24,8.43,sh601398,工商银行
2019-06-25,8.38,sh601398,工商银行
2019-06-26,8.4,sh601398,工商银行
2019-06-27,8.46,sh601398,工商银行
2019-06-28,8.44,sh601398,工商银行
2019-07-01,8.47,sh601398,工商银行
2019-07-02,8.48,sh601398,工商银行
2019-07-03,8.47,sh601398,工商银行
2019-07-04,8.48,sh601398,工商银行
2019-07-05,8.47,sh601398,工商银行
2019-07-08,8.39,sh601398,工商银行
2019-07-09,8.38,sh601398,工商银行
2019-07-10,8.35,sh601398,工商银行
2019-07-11,8.37,sh601398,工商银行
2019-07-12,8.42,sh601398,工商银行
2019-07-15,8.4,sh601398,工商银行
2019-07-16,8.41,sh601398,工商银行
2019-07-17,8.36,sh601398,工商银行
2019-07-18,8.37,sh601398,工商银行
2019-07-19,8.4,sh601398,工商银行
2019-07-22,8.44,sh601398,工商银行
2019-07-23,8.46,sh601398,工商银行
2019-07-24,8.49,sh601398,工商银行
2019-07-25,8.49,sh601398,工商银行
2019-07-26,8.49,sh601398,工商银行
2019-07-29,8.45,sh601398,工商银行
2019-07-30,8.46,sh601398,工商银行
2019-07-31,8.44,sh601398,工商银行
2019-08-01,8.41,sh601398,工商银行
2019-08-02,8.36,sh601398,工商银行
2019-08-05,8.27,sh601398,工商银行
2019-08-06,8.2,sh601398,工商银行
2019-08-07,8.18,sh601398,工商银行
2019-08-08,8.22,sh601398,工商银行
2019-08-09,8.25,sh601398,工商银行
2019-08-12,8.3,sh601398,工商银行
2019-08-13,8.3,sh601398,工商银行
2019-08-14,8.32,sh601398,工商银行
2019-08-15,8.36,sh601398,工商银行
2019-08-16,8.29,sh601398,工商银行
2019-08-19,8.26,sh601398,工商银行
2019-08-20,8.21,sh601398,工商银行
2019-08-21,8.22,sh601398,工商银行
2019-08-22,8.18,sh601398,工商银行
2019-08-23,8.21,sh601398,工商银行
2019-08-26,8.17,sh601398,工商银行
2019-08-27,8.21,sh601398,工商银行
2019-08-28,8.19,sh601398,工商银行
2019-08-29,8.21,sh601398,工商银行
2019-08-30,8.18,sh601398,工商银行
2019-09-02,8.18,sh601398,工商银行
2019-09-03,8.19,sh601398,工商银行
2019-09-04,8.26,sh601398,工商银行
2019-09-05,8.29,sh601398,工商银行
2019-09-06,8.31,sh601398,工商银行
2019-09-09,8.3,sh601398,工商银行
2019-09-10,8.29,sh601398,工商银行
2019-09-11,8.35,sh601398,工商银行
2019-09-12,8.37,sh601398,工商银行
2019-09-16,8.37,sh601398,工商银行
2019-09-17,8.3,sh601398,工商银行
2019-09-18,8.29,sh601398,工商银行
2019-09-19,8.29,sh601398,工商银行
2019-09-20,8.32,sh601398,工商银行
2019-09-23,8.27,sh601398,工商银行
2019-09-24,8.29,sh601398,工商银行
2019-09-25,8.28,sh601398,工商银行
2019-09-26,8.35,sh601398,工商银行
2019-09-27,8.33,sh601398,工商银行
2019-09-30,8.32,sh601398,工商银行
2019-10-08,8.36,sh601398,工商银行
2019-10-09,8.38,sh601398,工商银行
2019-10-10,8.37,sh601398,工商银行
2019-10-11,8.44,sh601398,工商银行
2019-10-14,8.52,sh601398,工商银行
2019-10-15,8.52,sh601398,工商银行
2019-10-16,8.52,sh601398,工商银行
2019-10-17,8.51,sh601398,工商银行
2019-10-18,8.47,sh601398,工商银行
2019-10-21,8.6,sh601398,工商银行
2019-10-22,8.62,sh601398,工商银行
2019-10-23,8.68,sh601398,工商银行
2019-10-24,8.73,sh601398,工商银行
2019-10-25,8.79,sh601398,工商银行
2019-10-28,8.74,sh601398,工商银行
2019-10-29,8.72,sh601398,工商银行
2019-10-30,8.76,sh601398,工商银行
2019-10-31,8.72,sh601398,工商银行
2019-11-01,8.75,sh601398,工商银行
2019-11-04,8.71,sh601398,工商银行
2019-11-05,8.73,sh601398,工商银行
2019-11-06,8.79,sh601398,工商银行
2019-11-07,8.76,sh601398,工商银行
2019-11-08,8.68,sh601398,工商银行
2019-11-11,8.58,sh601398,工商银行
2019-11-12,8.61,sh601398,工商银行
2019-11-13,8.59,sh601398,工商银行
2019-11-14,8.55,sh601398,工商银行
2019-11-15,8.6,sh601398,工商银行
2019-11-18,8.63,sh601398,工商银行
2019-11-19,8.66,sh601398,工商银行
2019-11-20,8.61,sh601398,工商银行
2019-11-21,8.53,sh601398,工商银行
2019-11-22,8.51,sh601398,工商银行
2019-11-25,8.64,sh601398,工商银行
2019-11-26,8.66,sh601398,工商银行
2019-11-27,8.69,sh601398,工商银行
2019-11-28,8.65,sh601398,工商银行
2019-11-29,8.6,sh601398,工商银行
2019-12-02,8.62,sh601398,工商银行
2019-12-03,8.6,sh601398,工商银行
2019-12-04,8.56,sh601398,工商银行
2019-12-05,8.58,sh601398,工商银行
2019-12-06,8.55,sh601398,工商银行
2019-12-09,8.54,sh601398,工商银行
2019-12-10,8.5,sh601398,工商银行
2019-12-11,8.55,sh601398,工商银行
2019-12-12,8.54,sh601398,工商银行
2019-12-13,8.63,sh601398,工商银行
2019-12-16,8.59,sh601398,工商银行
2019-12-17,8.65,sh601398,工商银行
2019-12-18,8.68,sh601398,工商银行
2019-12-19,8.74,sh601398,工商银行
2019-12-20,8.75,sh601398,工商银行
2019-12-23,8.69,sh601398,工商银行
2019-12-24,8.67,sh601398,工商银行
2019-12-25,8.64,sh601398,工商银行
2019-12-26,8.67,sh601398,工商银行
2019-12-27,8.71,sh601398,工商银行
2019-12-30,8.7,sh601398,工商银行
2019-12-31,8.69,sh601398,工商银行
2020-01-02,8.78,sh601398,工商银行
2020-01-03,8.81,sh601398,工商银行
2020-01-06,8.78,sh601398,工商银行
2020-01-07,8.83,sh601398,工商银行
2020-01-08,8.72,sh601398,工商银行
2020-01-09,8.72,sh601398,工商银行
2020-01-10,8.72,sh601398,工商银行
2020-01-13,8.74,sh601398,工商银行
2020-01-14,8.75,sh601398,工商银行
2020-01-15,8.69,sh601398,工商银行
2020-01-16,8.61,sh601398,工商银行
2020-01-17,8.63,sh601398,工商银行
2020-01-20,8.65,sh601398,工商银行
2020-01-21,8.58,sh601398,工商银行
2020-01-22,8.6,sh601398,工商银行
2020-01-23,8.52,sh601398,工商银行
2020-02-03,8.21,sh601398,工商银行
2020-02-04,8.29,sh601398,工商银行
2020-02-05,8.28,sh601398,工商银行
2020-02-06,8.29,sh601398,工商银行
2020-02-07,8.23,sh601398,工商银行
2020-02-10,8.21,sh601398,工商银行
2020-02-11,8.25,sh601398,工商银行
2020-02-12,8.25,sh601398,工商银行
2020-02-13,8.2,sh601398,工商银行
2020-02-14,8.22,sh601398,工商银行
2020-02-17,8.28,sh601398,工商银行
2020-02-18,8.25,sh601398,工商银行
2020-02-19,8.27,sh601398,工商银行
2020-02-20,8.3,sh601398,工商银行
2020-02-21,8.28,sh601398,工商银行
2020-02-24,8.23,sh601398,工商银行
2020-02-25,8.2,sh601398,工商银行
2020-02-26,8.2,sh601398,工商银行
2020-02-27,8.19,sh601398,工商银行
2020-02-28,8.08,sh601398,工商银行
2020-03-02,8.15,sh601398,工商银行
2020-03-03,8.17,sh601398,工商银行
2020-03-04,8.18,sh601398,工商银行
2020-03-05,8.25,sh601398,工商银行
2020-03-06,8.2,sh601398,工商银行
2020-03-09,8.09,sh601398,工商银行
2020-03-10,8.15,sh601398,工商银行
2020-03-11,8.11,sh601398,工商银行
2020-03-12,8.07,sh601398,工商银行
2020-03-13,8.0,sh601398,工商银行
2020-03-16,7.95,sh601398,工商银行
2020-03-17,7.95,sh601398,工商银行
2020-03-18,7.89,sh601398,工商银行
2020-03-19,7.76,sh601398,工商银行
2020-03-20,7.85,sh601398,工商银行
2020-03-23,7.76,sh601398,工商银行
2020-03-24,7.9,sh601398,工商银行
2020-03-25,7.96,sh601398,工商银行
2020-03-26,7.96,sh601398,工商银行
2020-03-27,7.99,sh601398,工商银行
2020-03-30,8.0,sh601398,工商银行
2020-03-31,7.93,sh601398,工商银行
2020-04-01,7.94,sh601398,工商银行
2020-04-02,7.97,sh601398,工商银行
2020-04-03,7.92,sh601398,工商银行
2020-04-07,7.94,sh601398,工商银行
2020-04-08,7.92,sh601398,工商银行
2020-04-09,7.91,sh601398,工商银行
2020-04-10,7.89,sh601398,工商银行
2020-04-13,7.88,sh601398,工商银行
2020-04-14,7.9,sh601398,工商银行
2020-04-15,7.91,sh601398,工商银行
2020-04-16,7.9,sh601398,工商银行
2020-04-17,7.93,sh601398,工商银行
2020-04-20,7.9,sh601398,工商银行
2020-04-21,7.85,sh601398,工商银行
2020-04-22,7.86,sh601398,工商银行
2020-04-23,7.84,sh601398,工商银行
2020-04-24,7.82,sh601398,工商银行
2020-04-27,7.86,sh601398,工商银行
2020-04-28,7.89,sh601398,工商银行
2020-04-29,7.93,sh601398,工商银行
2020-04-30,7.95,sh601398,工商银行
2020-05-06,7.89,sh601398,工商银行
2020-05-07,7.88,sh601398,工商银行
2020-05-08,7.88,sh601398,工商银行
2020-05-11,7.92,sh601398,工商银行
2020-05-12,7.91,sh601398,工商银行
2020-05-13,7.91,sh601398,工商银行
2020-05-14,7.88,sh601398,工商银行
2020-05-15,7.86,sh601398,工商银行
2020-05-18,7.88,sh601398,工商银行
2020-05-19,7.9,sh601398,工商银行
2020-05-20,7.9,sh601398,工商银行
2020-05-21,7.88,sh601398,工商银行
2020-05-22,7.82,sh601398,工商银行
2020-05-25,7.86,sh601398,工商银行
2020-05-26,7.85,sh601398,工商银行
2020-05-27,7.9,sh601398,工商银行
2020-05-28,7.95,sh601398,工商银行
2020-05-29,7.9,sh601398,工商银行
2020-06-01,7.94,sh601398,工商银行
2020-06-02,7.97,sh601398,工商银行
2020-06-03,7.97,sh601398,工商银行
2020-06-04,7.96,sh601398,工商银行
2020-06-05,7.99,sh601398,工商银行
2020-06-08,8.02,sh601398,工商银行
2020-06-09,8.04,sh601398,工商银行
2020-06-10,8.05,sh601398,工商银行
2020-06-11,8.05,sh601398,工商银行
2020-06-12,8.0,sh601398,工商银行
2020-06-15,8.02,sh601398,工商银行
2020-06-16,8.08,sh601398,工商银行
2020-06-17,8.04,sh601398,工商银行
2020-06-18,7.97,sh601398,工商银行
2020-06-19,7.98,sh601398,工商银行
2020-06-22,7.94,sh601398,工商银行
2020-06-23,7.92,sh601398,工商银行
2020-06-24,8.0,sh601398,工商银行
2020-06-29,8.03,sh601398,工商银行
2020-06-30,8.02,sh601398,工商银行
2020-07-01,8.03,sh601398,工商银行
2020-07-02,8.11,sh601398,工商银行
2020-07-03,8.21,sh601398,工商银行
2020-07-06,8.67,sh601398,工商银行
2020-07-07,8.63,sh601398,工商银行
2020-07-08,8.54,sh601398,工商银行
2020-07-09,8.44,sh601398,工商银行
2020-07-10,8.28,sh601398,工商银行
2020-07-13,8.26,sh601398,工商银行
2020-07-14,8.19,sh601398,工商银行
2020-07-15,8.13,sh601398,工商银行
2020-07-16,8.11,sh601398,工商银行
2020-07-17,8.11,sh601398,工商银行
2020-07-20,8.18,sh601398,工商银行
2020-07-21,8.15,sh601398,工商银行
2020-07-22,8.14,sh601398,工商银行
2020-07-23,8.08,sh601398,工商银行
2020-07-24,8.02,sh601398,工商银行
2020-07-27,8.01,sh601398,工商银行
2020-07-28,8.02,sh601398,工商银行
2020-07-29,8.07,sh601398,工商银行
2020-07-30,8.02,sh601398,工商银行
2020-07-31,8.0,sh601398,工商银行
2020-08-03,8.02,sh601398,工商银行
2020-08-04,8.1,sh601398,工商银行
2020-08-05,8.05,sh601398,工商银行
2020-08-06,8.07,sh601398,工商银行
2020-08-07,8.02,sh601398,工商银行
2020-08-10,8.03,sh601398,工商银行
2020-08-11,8.02,sh601398,工商银行
2020-08-12,8.03,sh601398,工商银行
2020-08-13,8.02,sh601398,工商银行
2020-08-14,8.07,sh601398,工商银行
2020-08-17,8.14,sh601398,工商银行
2020-08-18,8.1,sh601398,工商银行
2020-08-19,8.08,sh601398,工商银行
2020-08-20,8.05,sh601398,工商银行
2020-08-21,8.06,sh601398,工商银行
2020-08-24,8.03,sh601398,工商银行
2020-08-25,8.05,sh601398,工商银行
2020-08-26,8.02,sh601398,工商银行
2020-08-27,8.01,sh601398,工商银行
2020-08-28,8.05,sh601398,工商银行
2020-08-31,8.0,sh601398,工商银行
2020-09-01,8.0,sh601398,工商银行
2020-09-02,7.96,sh601398,工商银行
2020-09-03,7.95,sh601398,工商银行
2020-09-04,7.94,sh601398,工商银行
2020-09-07,7.94,sh601398,工商银行
2020-09-08,7.99,sh601398,工商银行
2020-09-09,7.98,sh601398,工商银行
2020-09-10,7.95,sh601398,工商银行
2020-09-11,7.97,sh601398,工商银行
2020-09-14,7.97,sh601398,工商银行
2020-09-15,7.96,sh601398,工商银行
2020-09-16,7.98,sh601398,工商银行
2020-09-17,7.98,sh601398,工商银行
2020-09-18,8.02,sh601398,工商银行
2020-09-21,8.0,sh601398,工商银行
2020-09-22,7.97,sh601398,工商银行
2020-09-23,7.96,sh601398,工商银行
2020-09-24,7.94,sh601398,工商银行
2020-09-25,7.93,sh601398,工商银行
2020-09-28,7.98,sh601398,工商银行
2020-09-29,7.95,sh601398,工商银行
2020-09-30,7.96,sh601398,工商银行
2020-10-09,7.95,sh601398,工商银行
2020-10-12,8.0,sh601398,工商银行
2020-10-13,7.96,sh601398,工商银行
2020-10-14,7.96,sh601398,工商银行
2020-10-15,7.97,sh601398,工商银行
2020-10-16,8.03,sh601398,工商银行
2020-10-19,8.07,sh601398,工商银行
2020-10-20,8.02,sh601398,工商银行
2020-10-21,8.1,sh601398,工商银行
2020-10-22,8.11,sh601398,工商银行
2020-10-23,8.11,sh601398,工商银行
2020-10-26,8.07,sh601398,工商银行
2020-10-27,8.08,sh601398,工商银行
2020-10-28,8.05,sh601398,工商银行
2020-10-29,8.0,sh601398,工商银行
2020-10-30,7.96,sh601398,工商银行
2020-11-02,7.98,sh601398,工商银行
2020-11-03,7.99,sh601398,工商银行
2020-11-04,7.99,sh601398,工商银行
2020-11-05,7.99,sh601398,工商银行
2020-11-06,8.0,sh601398,工商银行
2020-11-09,8.02,sh601398,工商银行
2020-11-10,8.07,sh601398,工商银行
2020-11-11,8.12,sh601398,工商银行
2020-11-12,8.06,sh601398,工商银行
2020-11-13,8.0,sh601398,工商银行
2020-11-16,8.02,sh601398,工商银行
2020-11-17,8.05,sh601398,工商银行
2020-11-18,8.08,sh601398,工商银行
2020-11-19,8.09,sh601398,工商银行
2020-11-20,8.08,sh601398,工商银行
2020-11-23,8.12,sh601398,工商银行
2020-11-24,8.1,sh601398,工商银行
2020-11-25,8.09,sh601398,工商银行
2020-11-26,8.14,sh601398,工商银行
2020-11-27,8.45,sh601398,工商银行
2020-11-30,8.38,sh601398,工商银行
2020-12-01,8.54,sh601398,工商银行
2020-12-02,8.52,sh601398,工商银行
2020-12-03,8.44,sh601398,工商银行
2020-12-04,8.37,sh601398,工商银行
2020-12-07,8.24,sh601398,工商银行
2020-12-08,8.17,sh601398,工商银行
2020-12-09,8.15,sh601398,工商银行
2020-12-10,8.11,sh601398,工商银行
2020-12-11,8.13,sh601398,工商银行
2020-12-14,8.1,sh601398,工商银行
2020-12-15,8.06,sh601398,工商银行
2020-12-16,8.05,sh601398,工商银行
2020-12-17,8.08,sh601398,工商银行
2020-12-18,8.05,sh601398,工商银行
2020-12-21,8.05,sh601398,工商银行
2020-12-22,7.98,sh601398,工商银行
2020-12-23,8.0,sh601398,工商银行
2020-12-24,8.0,sh601398,工商银行
2020-12-25,8.01,sh601398,工商银行
2020-12-28,8.01,sh601398,工商银行
2020-12-29,8.02,sh601398,工商银行
2020-12-30,8.0,sh601398,工商银行
2020-12-31,8.03,sh601398,工商银行
2021-01-04,8.06,sh601398,工商银行
2021-01-05,8.01,sh601398,工商银行
2021-01-06,8.01,sh601398,工商银行
2021-01-07,8.05,sh601398,工商银行
2021-01-08,8.05,sh601398,工商银行
2021-01-11,8.03,sh601398,工商银行
2021-01-12,8.07,sh601398,工商银行
2021-01-13,8.11,sh601398,工商银行
2021-01-14,8.13,sh601398,工商银行
2021-01-15,8.2,sh601398,工商银行
2021-01-18,8.19,sh601398,工商银行
2021-01-19,8.25,sh601398,工商银行
2021-01-20,8.2,sh601398,工商银行
2021-01-21,8.18,sh601398,工商银行
2021-01-22,8.09,sh601398,工商银行
2021-01-25,8.1,sh601398,工商银行
2021-01-26,8.08,sh601398,工商银行
2021-01-27,8.12,sh601398,工商银行
2021-01-28,8.08,sh601398,工商银行
2021-01-29,8.14,sh601398,工商银行
2021-02-01,8.19,sh601398,工商银行
2021-02-02,8.14,sh601398,工商银行
2021-02-03,8.09,sh601398,工商银行
2021-02-04,8.12,sh601398,工商银行
2021-02-05,8.23,sh601398,工商银行
2021-02-08,8.21,sh601398,工商银行
2021-02-09,8.2,sh601398,工商银行
2021-02-10,8.31,sh601398,工商银行
2021-02-18,8.3,sh601398,工商银行
2021-02-19,8.3,sh601398,工商银行
2021-02-22,8.43,sh601398,工商银行
2021-02-23,8.44,sh601398,工商银行
2021-02-24,8.36,sh601398,工商银行
2021-02-25,8.51,sh601398,工商银行
2021-02-26,8.43,sh601398,工商银行
2021-03-01,8.4,sh601398,工商银行
2021-03-02,8.35,sh601398,工商银行
2021-03-03,8.52,sh601398,工商银行
2021-03-04,8.52,sh601398,工商银行
2021-03-05,8.64,sh601398,工商银行
2021-03-08,8.6,sh601398,工商银行
2021-03-09,8.53,sh601398,工商银行
2021-03-10,8.46,sh601398,工商银行
2021-03-11,8.55,sh601398,工商银行
2021-03-12,8.51,sh601398,工商银行
2021-03-15,8.62,sh601398,工商银行
2021-03-16,8.67,sh601398,工商银行
2021-03-17,8.6,sh601398,工商银行
2021-03-18,8.55,sh601398,工商银行
2021-03-19,8.42,sh601398,工商银行
2021-03-22,8.48,sh601398,工商银行
2021-03-23,8.46,sh601398,工商银行
2021-03-24,8.47,sh601398,工商银行
2021-03-25,8.42,sh601398,工商银行
2021-03-26,8.41,sh601398,工商银行
2021-03-29,8.53,sh601398,工商银行
2021-03-30,8.55,sh601398,工商银行
2021-03-31,8.61,sh601398,工商银行
2021-04-01,8.57,sh601398,工商银行
2021-04-02,8.48,sh601398,工商银行
2021-04-06,8.48,sh601398,工商银行
2021-04-07,8.52,sh601398,工商银行
2021-04-08,8.51,sh601398,工商银行
2021-04-09,8.48,sh601398,工商银行
2021-04-12,8.55,sh601398,工商银行
2021-04-13,8.58,sh601398,工商银行
2021-04-14,8.52,sh601398,工商银行
2021-04-15,8.52,sh601398,工商银行
2021-04-16,8.49,sh601398,工商银行
2021-04-19,8.51,sh601398,工商银行
2021-04-20,8.45,sh601398,工商银行
2021-04-21,8.43,sh601398,工商银行
2021-04-22,8.39,sh601398,工商银行
2021-04-23,8.35,sh601398,工商银行
2021-04-26,8.33,sh601398,工商银行
2021-04-27,8.3,sh601398,工商银行
2021-04-28,8.25,sh601398,工商银行
2021-04-29,8.28,sh601398,工商银行
2021-04-30,8.18,sh601398,工商银行
2021-05-06,8.17,sh601398,工商银行
2021-05-07,8.28,sh601398,工商银行
2021-05-10,8.31,sh601398,工商银行
2021-05-11,8.29,sh601398,工商银行
2021-05-12,8.32,sh601398,工商银行
2021-05-13,8.3,sh601398,工商银行
2021-05-14,8.34,sh601398,工商银行
2021-05-17,8.33,sh601398,工商银行
2021-05-18,8.32,sh601398,工商银行
2021-05-19,8.26,sh601398,工商银行
2021-05-20,8.29,sh601398,工商银行
2021-05-21,8.22,sh601398,工商银行
2021-05-24,8.24,sh601398,工商银行
2021-05-25,8.32,sh601398,工商银行
2021-05-26,8.32,sh601398,工商银行
2021-05-27,8.32,sh601398,工商银行
2021-05-28,8.33,sh601398,工商银行
2021-05-31,8.26,sh601398,工商银行
2021-06-01,8.23,sh601398,工商银行
2021-06-02,8.24,sh601398,工商银行
2021-06-03,8.2,sh601398,工商银行
2021-06-04,8.22,sh601398,工商银行
2021-06-07,8.22,sh601398,工商银行
2021-06-08,8.25,sh601398,工商银行
2021-06-09,8.24,sh601398,工商银行
2021-06-10,8.25,sh601398,工商银行
2021-06-11,8.24,sh601398,工商银行
2021-06-15,8.21,sh601398,工商银行
2021-06-16,8.22,sh601398,工商银行
2021-06-17,8.23,sh601398,工商银行
2021-06-18,8.23,sh601398,工商银行
2021-06-21,8.2,sh601398,工商银行
2021-06-22,8.21,sh601398,工商银行
2021-06-23,8.19,sh601398,工商银行
2021-06-24,8.25,sh601398,工商银行
2021-06-25,8.29,sh601398,工商银行
2021-06-28,8.23,sh601398,工商银行
2021-06-29,8.22,sh601398,工商银行
2021-06-30,8.22,sh601398,工商银行
2021-07-01,8.32,sh601398,工商银行
2021-07-02,8.31,sh601398,工商银行
2021-07-05,8.25,sh601398,工商银行
2021-07-06,8.27,sh601398,工商银行
2021-07-07,8.26,sh601398,工商银行
2021-07-08,8.21,sh601398,工商银行
2021-07-09,8.17,sh601398,工商银行
2021-07-12,8.08,sh601398,工商银行
2021-07-13,8.06,sh601398,工商银行
2021-07-14,8.02,sh601398,工商银行
2021-07-15,8.06,sh601398,工商银行
2021-07-16,8.05,sh601398,工商银行
2021-07-19,8.04,sh601398,工商银行
2021-07-20,8.02,sh601398,工商银行
2021-07-21,8.0,sh601398,工商银行
2021-07-22,8.02,sh601398,工商银行
2021-07-23,8.01,sh601398,工商银行
2021-07-26,7.98,sh601398,工商银行
2021-07-27,7.93,sh601398,工商银行
2021-07-28,7.98,sh601398,工商银行
2021-07-29,7.93,sh601398,工商银行
2021-07-30,7.89,sh601398,工商银行
2021-08-02,7.91,sh601398,工商银行
2021-08-03,7.88,sh601398,工商银行
2021-08-04,7.85,sh601398,工商银行
2021-08-05,7.84,sh601398,工商银行
2021-08-06,7.83,sh601398,工商银行
2021-08-09,7.85,sh601398,工商银行
2021-08-10,7.86,sh601398,工商银行
2021-08-11,7.96,sh601398,工商银行
2021-08-12,7.94,sh601398,工商银行
2021-08-13,7.92,sh601398,工商银行
2021-08-16,7.93,sh601398,工商银行
2021-08-17,7.93,sh601398,工商银行
2021-08-18,7.98,sh601398,工商银行
2021-08-19,7.95,sh601398,工商银行
2021-08-20,7.97,sh601398,工商银行
2021-08-23,7.94,sh601398,工商银行
2021-08-24,7.94,sh601398,工商银行
2021-08-25,7.94,sh601398,工商银行
2021-08-26,7.93,sh601398,工商银行
2021-08-27,7.95,sh601398,工商银行
2021-08-30,7.88,sh601398,工商银行
2021-08-31,7.93,sh601398,工商银行
2021-09-01,7.99,sh601398,工商银行
2021-09-02,8.0,sh601398,工商银行
2021-09-03,8.04,sh601398,工商银行
2021-09-06,8.04,sh601398,工商银行
2021-09-07,8.06,sh601398,工商银行
2021-09-08,8.08,sh601398,工商银行
2021-09-09,8.06,sh601398,工商银行
2021-09-10,8.1,sh601398,工商银行
2021-09-13,8.08,sh601398,工商银行
2021-09-14,8.02,sh601398,工商银行
2021-09-15,7.99,sh601398,工商银行
2021-09-16,7.99,sh601398,工商银行
2021-09-17,8.01,sh601398,工商银行
2021-09-22,7.94,sh601398,工商银行
2021-09-23,7.97,sh601398,工商银行
2021-09-24,7.95,sh601398,工商银行
2021-09-27,7.94,sh601398,工商银行
2021-09-28,7.97,sh601398,工商银行
2021-09-29,7.99,sh601398,工商银行
2021-09-30,7.97,sh601398,工商银行
2021-10-08,8.02,sh601398,工商银行
2021-10-11,8.05,sh601398,工商银行
2021-10-12,8.06,sh601398,工商银行
2021-10-13,8.03,sh601398,工商银行
2021-10-14,8.02,sh601398,工商银行
2021-10-15,8.06,sh601398,工商银行
2021-10-18,8.04,sh601398,工商银行
2021-10-19,8.03,sh601398,工商银行
2021-10-20,8.01,sh601398,工商银行
2021-10-21,8.05,sh601398,工商银行
2021-10-22,8.04,sh601398,工商银行
2021-10-25,8.03,sh601398,工商银行
2021-10-26,8.01,sh601398,工商银行
2021-10-27,8.01,sh601398,工商银行
2021-10-28,7.98,sh601398,工商银行
2021-10-29,7.98,sh601398,工商银行
2021-11-01,8.04,sh601398,工商银行
2021-11-02,7.96,sh601398,工商银行
