date,open,close,high,low,amount
2018-04-18,3976.78,3890.33,3976.78,3830.45,62616.6
2018-04-19,3914.03,4027.2,4027.43,3896.07,44207.57
2018-04-20,4033.05,3972.61,4106.21,3961.19,41511.68
2018-04-23,3948.69,3993.72,4029.28,3948.69,32659.2
2018-04-24,4004.91,4083.03,4103.4,3999.29,47282.56
2018-04-25,4078.08,4089.16,4094.96,4044.42,25252.22
2018-04-26,4094.96,4017.46,4096.53,3988.03,35047.9
2018-04-27,4056.97,3929.11,4074.47,3886.73,57915.21
2018-05-02,3914.87,3958.94,3965.46,3830.79,70259.11
2018-05-03,3948.64,3976.1,3991.86,3903.61,36326.53
2018-05-04,3976.66,3931.02,3998.33,3918.08,37375.84
2018-05-07,3914.59,4129.68,4150.56,3902.32,85591.43
2018-05-08,4128.89,4189.67,4208.25,4128.89,62497.83
2018-05-09,4191.08,4150.96,4209.2,4123.77,32331.06
2018-05-10,4159.68,4219.84,4230.03,4159.68,39293.8
2018-05-11,4245.16,4241.39,4311.63,4228.34,39141.65
2018-05-14,4275.05,4378.65,4381.97,4275.05,51014.71
2018-05-15,4398.86,4382.31,4401.33,4331.32,38055.8
2018-05-16,4365.09,4334.25,4396.94,4327.27,30795.2
2018-05-17,4337.63,4294.07,4351.02,4275.05,28517.93
2018-05-18,4274.99,4361.26,4370.72,4259.23,29255.17
2018-05-21,4387.6,4335.94,4406.17,4322.77,29059.58
2018-05-22,4338.19,4362.67,4364.19,4308.93,16998.96
2018-05-23,4365.09,4273.81,4365.09,4272.68,28268.71
2018-05-24,4252.54,4226.65,4301.27,4213.14,30416.34
2018-05-25,4207.51,4234.87,4291.93,4207.51,26511.46
2018-05-28,4241.28,4367.34,4368.81,4225.07,42805.23
2018-05-29,4358.34,4316.86,4421.37,4316.02,40820.27
2018-05-30,4293.17,4285.57,4349.9,4252.82,37147.1
2018-05-31,4310.22,4427.73,4430.49,4310.16,71852.87
2018-06-01,4427.73,4393.85,4449.4,4358.11,36177.63
2018-06-04,4434.59,4601.29,4606.52,4398.18,73805.97
2018-06-05,4626.78,4635.51,4672.93,4574.61,52629.67
2018-06-06,4635.22,4622.56,4708.1,4603.15,48969.48
2018-06-07,4646.37,4595.66,4677.71,4584.01,39167.78
2018-06-08,4590.2,4578.67,4623.41,4533.92,34958.46
2018-06-11,4567.97,4566.17,4623.97,4524.53,36547.55
2018-06-12,4578.95,4698.2,4722.45,4570.5,55287.08
2018-06-13,4702.76,4648.34,4717.5,4640.18,35244.37
2018-06-14,4646.48,4624.7,4667.87,4563.08,36159.61
2018-06-15,4613.83,4614.56,4644.11,4590.76,31707.73
2018-06-19,4590.2,4415.74,4590.2,4410.11,60195.87
2018-06-20,4432.62,4559.75,4567.69,4432.62,45838.02
2018-06-21,4568.92,4535.72,4645.86,4532.62,39182.55
2018-06-22,4505.78,4576.3,4578.94,4483.27,28854.81
2018-06-25,4573.31,4570.84,4646.31,4567.12,32934.16
2018-06-26,4569.43,4510.28,4595.15,4466.39,46577.98
2018-06-27,4494.52,4328.17,4522.66,4320.06,57298.01
2018-06-28,4280.67,4263.39,4308.81,4185.0,50833.94
2018-06-29,4271.1,4378.93,4383.66,4230.02,32929.27
2018-07-02,4396.15,4266.88,4423.22,4218.76,37558.11
2018-07-03,4256.81,4173.29,4290.69,4079.36,82837.1
2018-07-04,4156.86,4150.72,4201.88,4134.35,37990.75
2018-07-05,4201.88,4215.33,4293.05,4201.88,47123.8
2018-07-06,4241.27,4281.34,4319.67,4197.72,44156.61
2018-07-09,4314.61,4355.18,4369.93,4312.92,40572.66
2018-07-10,4365.09,4346.85,4379.16,4276.9,29010.47
2018-07-11,4258.16,4312.07,4336.95,4214.37,24278.45
2018-07-12,4303.18,4413.15,4433.58,4303.18,40170.04
2018-07-13,4439.94,4466.33,4472.58,4399.53,28907.04
2018-07-16,4496.21,4509.61,4562.68,4489.07,32474.87
2018-07-17,4522.66,4440.67,4522.66,4404.59,27806.03
2018-07-18,4440.67,4412.58,4481.52,4398.85,24521.71
2018-07-19,4421.36,4432.34,4449.22,4398.97,18078.5
2018-07-20,4435.43,4433.35,4444.61,4359.46,30548.5
2018-07-23,4404.48,4382.36,4433.46,4314.49,35969.89
2018-07-24,4385.8,4457.38,4468.07,4331.32,41808.6
2018-07-25,4466.1,4448.43,4482.59,4427.05,21743.88
2018-07-26,4477.08,4402.34,4477.08,4394.52,23067.26
2018-07-27,4404.48,4418.89,4451.19,4370.71,20913.6
2018-07-30,4420.8,4309.99,4430.71,4286.3,42171.66
2018-07-31,4316.12,4350.68,4358.78,4309.99,20683.46
2018-08-01,4378.59,4285.96,4383.66,4281.29,25237.88
2018-08-02,4291.76,4178.47,4291.76,4133.67,55001.43
2018-08-03,4173.74,4083.64,4173.74,4067.94,47336.99
2018-08-06,4072.44,4031.25,4111.84,3989.43,45248.12
2018-08-07,4045.99,4124.67,4133.39,3988.14,39085.59
2018-08-08,4128.83,4068.05,4139.98,4043.57,29685.44
2018-08-09,4038.68,4156.18,4170.93,4033.72,34485.75
2018-08-10,4156.18,4129.73,4172.45,4112.96,23817.67
2018-08-13,4106.21,4084.94,4106.21,4014.36,34570.41
2018-08-14,4084.94,4090.06,4114.65,4052.8,21696.83
2018-08-15,4088.2,3992.53,4089.33,3982.4,34997.09
2018-08-16,3931.75,3911.71,4024.61,3864.21,59939.85
2018-08-17,3962.7,3835.29,3962.7,3807.99,46574.57
2018-08-20,3821.73,3891.17,3895.45,3733.99,48852.34
2018-08-21,3903.61,4041.43,4045.99,3903.61,52249.02
2018-08-22,4038.68,4020.1,4051.06,3993.65,20675.51
2018-08-23,4042.62,4034.23,4080.88,4005.92,27357.27
2018-08-24,4027.42,3978.46,4027.42,3956.85,26090.26
2018-08-27,3988.03,4130.41,4130.41,3988.03,48016.92
2018-08-28,4162.49,4094.95,4166.88,4081.17,32488.9
2018-08-29,4100.58,4122.25,4139.3,4084.26,27404.03
2018-08-30,4135.53,4091.58,4160.24,4083.75,33788.33
2018-08-31,4068.22,3972.21,4072.44,3957.07,58980.93
2018-09-03,3931.75,4011.72,4019.94,3924.99,30179.84
2018-09-04,4015.04,4061.41,4066.81,3985.77,21540.48
