date,open,close,high,low,amount
2021-11-23,3159.92,3157.28,3208.63,3137.3,193866.37
2021-11-24,3201.69,3290.8,3340.21,3201.69,476278.47
2021-11-25,3340.48,3270.4,3356.45,3259.57,284628.27
2021-11-26,3269.15,3269.15,3279.14,3216.68,162472.95
2021-11-29,3236.39,3295.1,3298.85,3232.92,192364.11
2021-11-30,3298.57,3201.69,3305.79,3201.69,230145.98
2021-12-01,3271.37,3237.22,3296.63,3203.22,192486.21
2021-12-02,3237.78,3267.62,3283.58,3219.88,175309.74
2021-12-03,3278.03,3360.61,3407.1,3275.25,340300.29
2021-12-06,3382.12,3400.16,3437.64,3354.36,288786.69
2021-12-07,3437.64,3423.76,3502.17,3411.96,308904.37
2021-12-08,3423.9,3562.55,3569.63,3386.01,397868.91
2021-12-09,3576.43,3659.7,3714.66,3544.23,472970.11
2021-12-10,3628.06,3604.19,3658.31,3569.49,332274.96
2021-12-13,3673.58,3645.54,3745.89,3631.94,355350.37
2021-12-14,3631.94,3645.82,3687.46,3593.22,225573.52
2021-12-15,3619.45,3559.77,3630.69,3548.67,263567.82
2021-12-16,3566.71,3555.61,3577.82,3466.09,289712.3
2021-12-17,3534.79,3439.86,3534.79,3435.69,254834.52
2021-12-20,3439.86,3451.52,3499.68,3439.86,188827.4
2021-12-21,3451.52,3391.14,3472.33,3354.36,234542.47
2021-12-22,3402.94,3397.67,3416.82,3375.04,151998.08
2021-12-23,3414.46,3465.53,3499.54,3354.36,282051.16
2021-12-24,3466.92,3533.96,3580.73,3466.92,289429.25
2021-12-27,3491.77,3454.43,3500.09,3409.88,184053.68
2021-12-28,3455.68,3473.45,3501.2,3444.58,143682.16
2021-12-29,3473.45,3308.56,3473.45,3286.36,349758.96
2021-12-30,3299.82,3305.79,3333.54,3278.17,264768.73
2021-12-31,3305.93,3266.37,3309.95,3237.92,240436.67
2022-01-04,3266.37,3278.86,3283.3,3202.8,201786.73
2022-01-05,3268.59,3281.5,3330.49,3243.75,205622.09
2022-01-06,3275.53,3222.24,3312.73,3203.64,197643.47
2022-01-07,3222.1,3196.98,3236.39,3181.15,168682.39
2022-01-10,3170.33,3159.5,3196.56,3092.33,208423.13
2022-01-11,3153.12,3137.3,3178.79,3132.99,131623.34
2022-01-12,3160.2,3200.58,3202.94,3149.23,178942.72
2022-01-13,3215.57,3075.4,3216.13,3062.9,267623.34
2022-01-14,3049.16,3051.8,3095.38,3042.09,136467.59
2022-01-17,3045.97,3074.56,3076.78,3000.45,169362.24
2022-01-18,3074.01,3111.34,3145.9,3039.45,184748.75
2022-01-19,3150.76,3101.77,3150.76,3066.79,144018.64
2022-01-20,3101.77,3135.35,3146.18,3067.76,194685.61
2022-01-21,3132.3,3191.42,3211.69,3107.59,239746.61
2022-01-24,3173.94,3161.03,3200.72,3135.08,138008.57
2022-01-25,3139.93,3067.9,3160.06,3062.9,155582.09
2022-01-26,3064.29,3035.84,3115.09,2982.82,215095.39
2022-01-27,3049.03,2999.06,3108.15,2995.87,209923.25
2022-01-28,3007.25,2929.39,3025.43,2924.11,257814.84
2022-02-07,2951.87,2891.08,2991.57,2878.04,248080.23
2022-02-08,2891.5,2813.08,2900.94,2742.3,304516.87
2022-02-09,2799.2,2896.08,2900.52,2799.2,237420.57
2022-02-10,2896.08,2855.27,2903.3,2828.49,168742.56
2022-02-11,2847.78,2872.35,2932.86,2831.82,273749.28
2022-02-14,2840.84,2924.25,2940.77,2833.9,190316.49
2022-02-15,2935.22,2949.1,2956.87,2907.46,177390.48
2022-02-16,2949.37,2943.68,2960.62,2923.56,119085.41
2022-02-17,2950.21,2916.34,2954.09,2907.74,130546.43
2022-02-18,2910.24,2937.99,2943.27,2888.72,116143.65
2022-02-21,2947.85,2940.77,3006.83,2921.34,151925.67
2022-02-22,2921.48,2860.27,2923.14,2838.76,193677.33
2022-02-23,2858.47,2899.13,2904.41,2841.26,147973.43
